88,79.5,80.5,44.91,1,1,0.71,0.72,44.79,3,186.48,86,120.9
88,80,80,44.92,1,1,0.73,0.73,44.48,3,186.48,86.07,118.07
88,80,80,44.93,1,1,0.74,0.74,44.79,3,178.62,86.07,118.07
89,80,80,44.94,1,1,0.76,0.76,44.48,3,180.9,87.1,113.52
88,80,80,44.98,1,1,0.78,0.78,44.48,3,184.28,87.79,111.59
88,80,80,45.03,1,1,0.8,0.8,44.79,3,182.14,89.17,108.76
89,80,80,45.06,1,1,0.82,0.82,44.79,3,184.14,89.1,106.41
88,80,80,45.08,1,1,0.83,0.83,44.48,3,183.66,91.24,102.83
88,80.5,79.5,45.15,1,1,0.85,0.85,44.18,3,192.9,92.28,99.59
88,80.5,79.5,45.3,1,1,0.87,0.87,44.48,3,189.1,80.34,98.48
87,80.5,79.5,45.46,1,1,0.89,0.89,44.48,3,189.1,80.34,98.48
87,80.5,79.5,45.55,1,1,0.9,0.9,44.48,3,186.28,78.48,94.83
89,81,79,45.81,1,1,0.92,0.92,44.48,3,188.07,94.41,91.66
87,81,79,46.26,1,1,0.94,0.94,44.48,3,193.31,78.9,88.9
87,63.5,60.5,47.03,1,1,0.96,0.95,44.79,3,269.72,78.28,86.62
88,0,0,47.61,1,1,0.97,0.96,44.79,0,193.79,78.41,85.59
4012,0,0,47.61,0.5,-0.5,0.04,-0,-0.61,2,196.83,62.28,81.17
22,0,0,47.61,0.5,-0.5,0.04,-0,-0.61,1,196.83,62.28,81.17
87,-15,15,47.61,0.5,-0.5,0.04,-0,-0.61,1,196.9,61.03,81.17
90,-15,15,47.61,0.5,-0.5,0.04,-0,-2.13,1,196.83,63.17,77.72
90,-15,15,47.61,0.5,-0.5,0.04,-0,-3.66,1,195.1,61.66,80.62
92,-15,15,47.61,0.5,-0.5,0.05,-0,-7.01,1,192.9,59.52,77.03
90,-15,15,47.61,0.5,-0.5,0.05,-0,-12.19,1,188,57.59,79.03
91,-15,15,47.61,0.5,-0.5,0.06,-0,-18.89,1,186.41,56.55,79.03
92,-15,15,47.61,0.5,-0.5,0.06,-0,-25.9,1,186.41,56,256.28
93,-14,14,47.61,0.5,-0.5,0.07,-0.01,-33.21,1,185.59,56,224.62
92,-9,9,47.61,0.5,-0.5,0.07,-0.01,-36.56,1,150.07,55.24,223.59
90,-3.5,3.5,47.61,0.5,-0.5,0.07,-0.01,-43.57,1,148.9,55.45,224.14
91,0,0,47.61,0.5,-0.5,0.08,-0.02,-49.05,1,148.83,55.03,222.21
90,0,0,47.61,0.5,-0.5,0.08,-0.02,-51.8,1,149.72,55.59,224.07
89,3,-3,47.61,0.5,-0.5,0.08,-0.02,-52.1,3,148.9,55.17,222.34
91,82,78,-48.84,0.5,-0.5,0.08,-0.02,-51.49,3,150.21,55.66,224
92,79,81,-48.83,0.5,-0.5,0.08,-0.02,-47.53,3,149.31,55.24,223.66
