66,120.38,118.49,30,2,124,115
64,119.78,119.14,30,2,118,115
67,118.58,119.02,30,2,115,117
66,117.96,118.24,30,2,115,116
68,116.63,116.52,30,2,115,115
68,114.43,114.57,30,2,115,116
67,113.37,112.88,30,2,118,115
64,111.01,112.02,30,2,115,120
64,109.73,110.27,30,2,115,118
65,106.88,107.81,30,2,115,120
67,105.46,104.69,30,2,118,115
67,103.51,103.25,30,2,116,115
66,100.84,96.82,30,2,125,115
68,99.26,98.53,30,2,120,115
68,97.96,95.87,30,2,125,115
69,96.28,93.97,30,2,125,115
67,93.8,91.95,30,2,125,115
65,90.99,89.09,30,2,125,115
64,88.92,88.34,30,2,122,115
67,87.71,85.89,30,2,125,115
68,85.55,83.8,30,2,125,115
66,82.86,81.87,30,2,125,115
64,81.08,79.81,30,2,125,115
65,78.78,77.64,30,2,125,115
64,77.12,75.26,30,2,125,115
65,74.74,74.08,30,2,125,115
66,72.07,71.59,30,2,125,115
67,70.34,69.62,30,2,125,115
66,68.49,67.69,30,2,125,115
69,65.98,65.62,30,2,125,115
67,62.93,63.68,30,2,120,115
69,61.18,61.85,30,2,117,112
67,58.13,59.79,30,2,108,108
69,57.09,58.41,30,2,107,106
65,54.69,56.18,30,2,103,104
68,53.24,54.5,30,2,100,100
65,51.42,52.76,30,2,98,99
68,49.69,51.18,30,2,95,97
68,48.37,50.15,30,2,93,97
64,46.8,48.63,30,2,91,96
65,44.86,47.07,30,2,88,95
65,43.85,45.68,30,2,86,92
68,42.6,44.45,30,2,85,92
69,41.13,42.62,30,2,82,88
66,39.88,41.34,30,2,80,86
68,38.85,40.17,30,2,79,85
68,37.77,39.09,30,2,77,83
64,36.27,38.2,30,2,75,85
67,35.48,37.74,30,2,74,84
66,35.07,36.47,30,2,73,81
69,33.99,35.63,30,2,78,88
64,33.2,35.31,30,2,76,86
66,32.52,34.54,30,2,74,84
66,31.85,33.85,30,2,72,82
66,31.23,33.25,30,2,70,80
