41,0,3.13,60,5,114,110
40,15.63,12.5,60,5,100,103
43,21.87,21.87,60,5,95,95
41,37.5,31.25,60,5,80,87
39,40.63,40.63,60,5,78,78
41,40.63,40.63,60,5,79,79
40,43.75,40.63,60,5,76,80
41,46.88,43.75,60,5,74,77
41,50,43.75,60,5,71,78
40,50,46.88,60,5,71,75
41,50,46.88,60,5,72,76
40,50,46.88,60,5,72,77
41,50,50,60,5,73,74
41,46.88,46.88,60,5,76,77
40,50,46.88,60,5,74,78
41,50,46.88,60,5,74,79
40,46.88,50,60,5,78,76
41,50,50,60,5,75,76
41,46.88,50,60,5,79,77
40,50,53.13,60,5,76,74
41,50,50,60,5,76,77
41,50,50,60,5,77,78
40,50,50,60,5,77,78
41,50,50,60,5,77,79
39,50,50,60,5,78,79
41,53.13,50,60,5,75,79
41,53.13,50,60,5,75,80
40,53.13,50,60,5,76,80
41,53.13,50,60,5,76,81
40,50,50,60,5,79,81
41,53.13,50,60,5,77,81
41,53.13,50,60,5,77,82
40,53.13,53.13,60,5,77,79
41,56.25,56.25,60,5,74,76
40,53.13,56.25,60,5,78,76
41,53.13,56.25,60,5,78,76
41,53.13,56.25,60,5,78,76
40,56.25,56.25,60,5,75,77
41,53.13,53.13,60,5,79,80
40,53.13,53.13,60,5,79,80
41,53.13,53.13,60,5,79,81
41,56.25,53.13,60,5,76,81
40,56.25,53.13,60,5,76,81
41,53.13,53.13,60,5,80,81
41,56.25,56.25,60,5,77,78
39,56.25,56.25,60,5,77,79
41,53.13,56.25,60,5,80,79
40,53.13,56.25,60,5,81,79
41,56.25,56.25,60,5,78,79
41,56.25,59.38,60,5,78,76
40,56.25,56.25,60,5,78,79
41,56.25,56.25,60,5,78,79
40,56.25,56.25,60,5,78,79
41,56.25,56.25,60,5,78,80
41,56.25,53.13,60,5,78,83
40,59.38,56.25,60,5,75,80
41,56.25,53.13,60,5,79,83
40,59.38,56.25,60,5,76,80
41,59.38,56.25,60,5,76,81
41,56.25,59.38,60,5,79,78
40,59.38,59.38,60,5,76,78
41,56.25,62.5,60,5,79,74
40,59.38,59.38,60,5,76,77
41,59.38,59.38,60,5,76,78
41,59.38,59.38,60,5,76,78
39,59.38,59.38,60,5,76,78
41,59.38,56.25,60,5,76,81
41,56.25,56.25,60,5,79,81
40,56.25,56.25,60,5,79,81
41,59.38,56.25,60,5,76,81
40,59.38,59.38,60,5,76,78
41,59.38,56.25,60,5,76,81
41,62.5,59.38,60,5,73,78
40,59.38,62.5,60,5,76,75
41,59.38,62.5,60,5,76,75
40,59.38,59.38,60,5,76,78
41,59.38,59.38,60,5,76,78
41,59.38,56.25,60,5,76,81
40,59.38,56.25,60,5,76,82
41,59.38,56.25,60,5,77,82
40,62.5,56.25,60,5,73,82
41,62.5,59.38,60,5,73,79
41,59.38,56.25,60,5,76,82
40,59.38,56.25,60,5,76,82
41,59.38,56.25,60,5,76,82
40,59.38,59.38,60,5,76,79
40,62.5,59.38,60,5,73,79
41,56.25,62.5,60,5,80,76
40,59.38,59.38,60,5,76,79
41,59.38,59.38,60,5,77,79
41,56.25,56.25,60,5,80,83
40,59.38,59.38,60,5,77,79
41,56.25,56.25,60,5,80,83
41,56.25,56.25,50,5,70,73
40,56.25,59.38,50,5,69,69
41,56.25,59.38,50,5,69,69
40,56.25,56.25,50,5,69,71
41,56.25,56.25,50,5,69,71
40,53.13,53.13,50,5,72,74
41,56.25,56.25,50,5,68,71
41,56.25,56.25,50,5,68,71
40,50,56.25,50,5,74,70
41,53.13,50,50,5,71,77
40,50,53.13,50,5,74,73
41,50,50,50,5,74,76
40,50,50,50,5,74,76
40,50,50,50,5,74,76
41,53.13,46.88,50,5,71,80
41,50,50,50,5,74,77
40,50,46.88,50,5,74,80
41,50,50,50,5,74,77
40,50,50,50,5,74,77
41,50,50,50,5,74,77
41,50,50,50,5,74,77
40,53.13,53.13,50,5,71,73
41,50,53.13,50,5,74,73
40,50,53.13,50,5,74,73
41,46.88,50,50,5,77,76
41,50,50,50,5,74,76
40,46.88,46.88,50,5,77,80
41,50,46.88,50,5,74,80
40,50,46.88,50,5,74,80
41,50,46.88,50,5,74,80
41,46.88,50,50,5,77,77
40,50,46.88,50,5,74,80
40,46.88,50,50,5,78,77
40,46.88,50,50,5,78,77
41,46.88,50,50,5,78,77
41,50,46.88,50,5,75,80
40,50,50,50,5,75,77
41,50,50,50,5,75,77
41,46.88,46.88,50,5,78,80
40,46.88,46.88,50,5,78,80
41,46.88,50,50,5,78,77
40,50,46.88,50,5,75,81
41,50,50,50,5,75,77
41,53.13,43.75,50,5,72,84
40,53.13,43.75,50,5,72,84
41,50,50,50,5,75,78
40,50,46.88,50,5,75,81
41,46.88,50,50,5,78,78
41,50,46.88,50,5,75,81
40,50,46.88,50,5,75,82
41,50,50,50,5,75,78
40,50,53.13,50,5,75,75
41,50,53.13,50,5,75,75
40,53.13,53.13,50,5,72,75
40,50,53.13,50,5,75,75
41,50,53.13,50,5,75,75
41,50,50,50,5,75,78
40,50,50,50,5,75,78
41,50,50,50,5,75,78
40,50,50,50,5,75,78
