39,3.13,0,40,6,89,95
39,3.13,12.5,40,6,90,83
39,12.5,15.63,40,6,82,80
41,21.87,21.87,40,6,73,74
40,21.87,21.87,40,6,74,75
41,25,25,40,6,72,73
41,25,31.25,40,6,72,66
40,31.25,34.38,41,6,67,63
41,34.38,34.38,41,6,64,63
40,34.38,34.38,41,6,65,63
41,37.5,34.38,40,6,61,63
40,40.63,34.38,40,6,58,65
40,40.63,31.25,40,6,58,70
41,43.75,31.25,40,6,54,73
40,43.75,31.25,40,6,54,73
41,40.63,34.38,40,6,57,71
41,40.63,37.5,40,6,57,68
40,40.63,37.5,40,6,57,68
41,43.75,34.38,40,6,54,72
41,40.63,37.5,40,6,57,69
40,40.63,37.5,40,6,57,69
41,43.75,34.38,40,6,54,73
40,43.75,37.5,40,6,54,70
41,43.75,34.38,40,6,53,74
41,40.63,34.38,40,6,56,74
40,40.63,34.38,40,6,56,74
41,40.63,34.38,40,6,56,75
40,34.38,37.5,40,6,63,72
41,37.5,40.63,40,6,60,69
41,37.5,34.38,40,6,60,76
40,37.5,34.38,40,6,60,76
40,37.5,34.38,40,6,60,77
40,37.5,34.38,40,6,60,77
41,40.63,31.25,40,6,57,81
41,37.5,34.38,40,6,60,78
40,37.5,34.38,40,6,60,78
41,37.5,34.38,40,6,61,79
41,34.38,34.38,40,6,64,79
40,37.5,34.38,40,6,61,80
41,31.25,37.5,40,6,67,77
40,34.38,37.5,40,6,65,77
41,34.38,37.5,40,6,65,78
41,34.38,40.63,40,6,65,75
40,34.38,37.5,40,6,65,78
41,34.38,40.63,40,6,65,75
40,34.38,43.75,40,6,66,72
41,34.38,43.75,40,6,66,72
41,34.38,40.63,40,6,66,75
40,34.38,43.75,40,6,66,72
41,34.38,40.63,40,6,67,76
40,37.5,43.75,40,6,64,73
40,37.5,43.75,40,6,64,73
41,34.38,37.5,40,6,67,79
40,37.5,37.5,40,6,64,79
41,37.5,40.63,40,6,64,77
41,37.5,34.38,40,6,64,83
40,37.5,37.5,40,6,64,80
41,37.5,37.5,40,6,64,81
40,34.38,40.63,40,6,68,78
41,34.38,40.63,40,6,68,78
41,37.5,37.5,40,6,65,81
40,34.38,43.75,40,6,68,74
41,34.38,43.75,40,6,69,74
40,37.5,40.63,40,6,66,77
41,40.63,40.63,40,6,62,78
41,37.5,40.63,40,6,66,77
40,37.5,40.63,40,6,66,77
41,37.5,40.63,40,6,66,77
40,37.5,43.75,40,6,66,73
41,37.5,43.75,40,6,66,70
41,34.38,40.63,41,6,70,74
39,37.5,40.63,41,6,67,74
41,37.5,40.63,42,6,69,74
40,37.5,40.63,42,6,69,73
41,37.5,37.5,42,6,69,77
41,40.63,40.63,42,6,66,74
40,37.5,37.5,42,6,69,77
41,37.5,40.63,42,6,69,74
40,37.5,40.63,42,6,70,74
41,40.63,40.63,42,6,67,74
41,40.63,40.63,42,6,67,74
40,37.5,40.63,43,6,71,74
41,37.5,43.75,44,6,72,70
41,37.5,43.75,44,6,72,70
40,40.63,43.75,44,6,69,70
41,40.63,43.75,45,6,71,70
40,40.63,43.75,45,6,71,70
41,40.63,43.75,45,6,71,69
41,40.63,43.75,45,6,71,69
40,43.75,40.63,45,6,68,72
41,37.5,40.63,45,6,75,72
40,43.75,37.5,45,6,68,76
40,40.63,40.63,45,6,72,72
41,40.63,40.63,45,6,72,72
40,40.63,40.63,45,6,72,72
41,40.63,37.5,44,6,71,76
40,40.63,40.63,44,6,71,73
41,43.75,37.5,43,6,67,76
41,40.63,40.63,43,6,70,73
40,40.63,40.63,43,6,71,73
41,40.63,40.63,43,6,71,73
41,43.75,40.63,43,6,68,73
40,40.63,43.75,43,6,71,69
41,40.63,40.63,43,6,71,72
40,40.63,40.63,43,6,71,72
41,40.63,40.63,43,6,71,72
41,40.63,40.63,43,6,71,72
40,43.75,37.5,42,6,67,75
41,43.75,37.5,41,6,66,76
40,43.75,37.5,40,6,65,76
41,43.75,37.5,40,6,65,76
41,43.75,37.5,40,6,64,77
39,40.63,34.38,40,6,67,81
41,43.75,37.5,40,6,64,79
40,40.63,37.5,40,6,67,81
41,40.63,37.5,40,6,67,81
41,40.63,37.5,40,6,67,81
40,40.63,40.63,40,6,67,78
41,40.63,40.63,40,6,67,78
40,37.5,43.75,40,6,70,74
41,37.5,43.75,40,6,70,74
41,37.5,43.75,40,6,71,73
40,40.63,46.88,40,6,67,69
41,40.63,43.75,40,6,67,71
41,37.5,43.75,41,6,72,71
40,37.5,43.75,41,6,72,70
41,40.63,43.75,41,6,69,70
40,40.63,37.5,41,6,69,77
41,40.63,43.75,41,6,69,70
41,43.75,40.63,41,6,66,73
40,37.5,40.63,41,6,72,73
41,37.5,40.63,41,6,72,73
39,40.63,40.63,41,6,69,73
41,37.5,37.5,41,6,72,76
41,34.38,40.63,42,6,77,73
40,40.63,40.63,42,6,70,73
41,40.63,40.63,42,6,71,73
40,37.5,40.63,43,6,75,73
41,40.63,40.63,43,6,72,73
41,40.63,40.63,43,6,72,73
40,40.63,46.88,44,6,73,67
41,40.63,46.88,44,6,73,66
40,43.75,43.75,44,6,70,69
41,40.63,43.75,44,6,73,69
41,40.63,40.63,44,6,73,72
40,43.75,43.75,44,6,70,69
41,43.75,40.63,44,6,70,72
41,43.75,40.63,44,6,70,72
40,43.75,43.75,44,6,70,69
41,43.75,40.63,43,6,69,72
40,40.63,43.75,44,6,74,69
41,43.75,40.63,43,6,69,72
41,43.75,40.63,43,6,69,72
39,43.75,43.75,43,6,69,68
41,43.75,43.75,43,6,69,68
40,43.75,40.63,43,6,69,71
41,40.63,43.75,43,6,73,68
41,40.63,43.75,43,6,73,68
40,43.75,46.88,44,6,71,65
41,40.63,43.75,44,6,74,68
40,40.63,43.75,45,6,75,67
41,43.75,37.5,44,6,71,74
41,43.75,40.63,43,6,70,71
40,43.75,40.63,43,6,70,71
41,46.88,37.5,42,6,65,74
41,40.63,37.5,41,6,71,74
40,43.75,40.63,41,6,68,71
41,40.63,37.5,40,6,70,74
40,40.63,37.5,40,6,70,74
41,40.63,40.63,40,6,70,71
41,40.63,37.5,40,6,70,74
40,40.63,40.63,40,6,70,71
41,40.63,40.63,40,6,69,71
39,40.63,40.63,40,6,69,71
41,43.75,40.63,40,6,66,72
41,40.63,43.75,40,6,69,68
40,40.63,43.75,40,6,69,68
41,40.63,46.88,41,6,70,64
40,40.63,46.88,41,6,70,64
41,37.5,40.63,42,6,75,70
41,40.63,43.75,42,6,72,67
40,40.63,40.63,42,6,72,70
41,37.5,37.5,42,6,75,73
40,43.75,40.63,42,6,69,70
41,43.75,40.63,42,6,69,70
41,40.63,37.5,41,6,71,73
40,40.63,37.5,41,6,71,73
41,40.63,40.63,41,6,71,70
41,37.5,37.5,41,6,74,73
40,37.5,37.5,41,6,74,73
41,40.63,40.63,41,6,71,70
40,40.63,40.63,41,6,71,70
41,43.75,43.75,41,6,68,67
40,40.63,40.63,41,6,71,70
40,40.63,40.63,41,6,71,70
41,40.63,43.75,41,6,71,67
40,40.63,43.75,42,6,72,67
41,40.63,40.63,42,6,72,70
41,40.63,40.63,42,6,72,70
40,40.63,37.5,41,6,71,73
41,40.63,37.5,41,6,71,73
40,40.63,37.5,41,6,71,73
41,40.63,37.5,40,6,70,73
41,40.63,37.5,40,6,70,73
40,40.63,37.5,40,6,70,75
41,40.63,37.5,40,6,70,75
40,37.5,37.5,40,6,73,75
41,37.5,37.5,40,6,73,75
41,37.5,37.5,40,6,73,75
40,40.63,40.63,40,6,70,72
41,40.63,40.63,40,6,70,72
41,37.5,37.5,40,6,74,75
40,43.75,40.63,40,6,67,73
40,37.5,40.63,40,6,73,72
40,43.75,43.75,40,6,67,69
41,40.63,40.63,40,6,70,72
41,40.63,40.63,40,6,70,72
40,40.63,43.75,40,6,70,68
41,40.63,40.63,40,6,70,71
40,37.5,37.5,40,6,73,74
41,40.63,40.63,40,6,70,71
41,40.63,40.63,40,6,70,71
40,40.63,40.63,40,6,70,71
41,40.63,37.5,40,6,70,75
40,43.75,40.63,40,6,67,73
41,40.63,40.63,40,6,70,73
41,40.63,40.63,40,6,70,73
40,40.63,40.63,40,6,70,73
41,37.5,40.63,40,6,73,72
40,40.63,40.63,40,6,70,72
41,40.63,43.75,40,6,70,68
41,40.63,43.75,40,6,70,68
40,43.75,43.75,40,6,67,68
41,40.63,46.88,41,6,71,64
40,43.75,40.63,40,6,66,71
40,40.63,43.75,41,6,71,67
41,43.75,40.63,40,6,66,70
